DAY,HOUR,PJME,PJMW,COMED,DAYTON,AEP,DUQ,DOM,FE,DEOK,EKPC
12/16/14,200,27198,5369,9677,1708,13888,1403,9885,6797,2507,1252
12/16/14,300,26855,5314,9295,1667,13673,1397,9927,6765,2458,1226
12/16/14,400,26923,5378,9104,1653,13761,1391,10111,6671,2450,1224
12/16/14,500,27726,5535,9071,1699,13915,1399,10542,6816,2508,1263
12/16/14,600,30015,5823,9313,1818,14766,1468,11488,7256,2681,1324
12/16/14,700,33819,6453,10013,2026,16115,1626,12855,7959,2957,1514
12/16/14,800,35599,6760,11169,2170,16977,1719,13350,8532,3136,1565
12/16/14,900,35356,6672,11849,2166,16762,1771,12834,8429,3142,1499
12/16/14,1000,34869,6518,12004,2168,16548,1755,12412,8492,3154,1490
12/16/14,1100,34425,6560,12091,2194,16455,1752,12164,8576,3196,1480
12/16/14,1200,34047,6506,12204,2181,16267,1745,11991,8524,3198,1498
12/16/14,1300,33747,6327,12230,2188,16176,1771,11812,8514,3187,1517
12/16/14,1400,33742,6247,12227,2202,16077,1758,11547,8569,3240,1521
12/16/14,1500,33754,6203,12323,2193,16084,1768,11580,8488,3241,1539
12/16/14,1600,34158,6221,12350,2191,16116,1751,11572,8459,3287,1554
12/16/14,1700,35770,6466,12556,2239,16427,1788,11964,8707,3366,1640
12/16/14,1800,37532,6783,13293,2376,17323,1877,12718,9180,3560,1773
12/16/14,1900,37228,6803,13705,2392,17438,1879,12614,9265,3583,1810
12/16/14,2000,36560,6814,13577,2372,17393,1849,12400,9064,3539,1805
12/16/14,2100,35619,6712,13388,2353,17287,1799,12112,9003,3534,1755
12/16/14,2200,33870,6444,13095,2273,16874,1783,11521,8717,3425,1756
12/16/14,2300,31228,6086,12580,2140,16000,1646,10683,8112,3202,1672
12/16/14,2400,28427,5626,11700,2020,14993,1539,9845,7583,2990,1576
12/15/14,100,26534,5075,9637,1755,13939,1394,10075,6675,2607,1370
12/15/14,200,25624,4971,9162,1704,13699,1340,9986,6462,2522,1331
12/15/14,300,25310,4952,8892,1686,13525,1340,10109,6402,2482,1324
12/15/14,400,25416,4964,8784,1696,13648,1338,10310,6496,2491,1366
12/15/14,500,26256,5156,8800,1755,14096,1358,10842,6697,2565,1428
12/15/14,600,28538,5481,9160,1895,15011,1439,11880,7155,2757,1501
12/15/14,700,32311,6093,9926,2131,16608,1570,13222,7934,3099,1717
12/15/14,800,34207,6357,11138,2273,17492,1684,13634,8507,3279,1784
12/15/14,900,34155,6333,11787,2278,17306,1708,13183,8472,3275,1696
12/15/14,1000,33759,6189,11933,2267,16851,1719,12323,8512,3276,1681
12/15/14,1100,33360,6165,11966,2246,16521,1748,11601,8541,3204,1663
12/15/14,1200,32900,5985,12048,2202,16056,1736,11083,8422,3199,1593
12/15/14,1300,32250,5877,12060,2180,15713,1708,10688,8350,3171,1481
12/15/14,1400,31716,5781,12047,2147,15487,1702,10448,8417,3121,1428
12/15/14,1500,31507,5680,12059,2091,15176,1683,10242,8169,3055,1366
12/15/14,1600,31759,5653,11997,2049,15088,1687,10271,8108,3049,1382
12/15/14,1700,33635,5939,12156,2085,15467,1752,10826,8204,3126,1464
12/15/14,1800,36832,6466,12910,2247,16612,1833,12107,8928,3349,1633
12/15/14,1900,37198,6611,13317,2301,17183,1846,12431,9034,3432,1739
12/15/14,2000,36994,6582,13092,2280,17370,1823,12500,9011,3405,1751
12/15/14,2100,36408,6630,12928,2235,17212,1805,12404,8891,3338,1726
12/15/14,2200,34878,6405,12598,2157,16720,1761,11900,8516,3219,1621
12/15/14,2300,32482,6130,12050,2017,15914,1650,11123,8008,3009,1541
12/15/14,2400,29878,5724,11157,1873,14949,1531,10431,7416,2760,1393
12/14/14,100,28172,5442,9871,1653,14101,1465,11019,6814,2655,1427
12/14/14,200,27161,5322,9309,1598,13770,1423,10908,6584,2539,1398
12/14/14,300,26629,5214,8941,1559,13604,1380,10899,6442,2496,1398
12/14/14,400,26418,5170,8679,1545,13524,1360,11027,6336,2394,1375
12/14/14,500,26519,5121,8546,1550,13533,1356,11304,6308,2420,1308
12/14/14,600,27088,5220,8548,1570,13680,1393,11677,6424,2462,1357
12/14/14,700,28052,5361,8662,1631,14111,1438,12159,6652,2529,1446
12/14/14,800,29093,5513,8966,1712,14610,1484,12617,6812,2640,1543
12/14/14,900,30269,5748,9147,1783,15070,1548,12724,6948,2729,1601
12/14/14,1000,31005,5926,9361,1841,15327,1586,12152,7006,2820,1693
12/14/14,1100,31174,5891,9640,1858,15253,1619,11439,7214,2844,1606
12/14/14,1200,31103,5797,9756,1871,15135,1636,10876,7248,2892,1567
12/14/14,1300,30996,5824,9824,1877,15121,1634,10464,7341,2910,1562
12/14/14,1400,30678,5762,9861,1850,14845,1615,10204,7285,2879,1535
12/14/14,1500,30449,5722,9878,1834,14752,1580,9977,7236,2858,1531
12/14/14,1600,30613,5769,9917,1823,14721,1574,9971,7241,2849,1505
12/14/14,1700,32469,5959,10101,1871,15146,1643,10397,7538,2935,1537
12/14/14,1800,34985,6368,10943,2024,16204,1722,11720,8080,3151,1675
12/14/14,1900,35167,6416,11478,2073,16498,1731,12056,8170,3234,1699
12/14/14,2000,34860,6383,11549,2068,16481,1714,12103,8104,3217,1719
12/14/14,2100,34154,6315,11519,2050,16402,1692,12060,7994,3164,1698
12/14/14,2200,32707,6044,11298,1993,15895,1656,11670,7750,3083,1680
12/14/14,2300,30624,5688,10940,1912,15176,1552,11072,7374,2905,1564
12/14/14,2400,28322,5400,10271,1826,14475,1447,10412,6929,2728,1441
12/13/14,100,29259,5911,10850,1896,15321,1510,11411,7544,2882,1719
12/13/14,200,28223,5759,10204,1820,14983,1451,11295,7180,2781,1673
12/13/14,300,27749,5741,9774,1780,14838,1440,11256,7096,2720,1631
12/13/14,400,27643,5715,9561,1770,14850,1432,11368,7113,2717,1618
12/13/14,500,28022,5741,9444,1760,15000,1455,11621,7050,2735,1613
12/13/14,600,28999,5847,9493,1807,15292,1477,12139,7282,2780,1627
12/13/14,700,30389,6113,9785,1889,15714,1526,12754,7528,2911,1631
12/13/14,800,31650,6365,10301,1987,16408,1587,13311,7909,3040,1737
12/13/14,900,32697,6461,10627,2050,16840,1646,13482,8057,3143,1788
12/13/14,1000,32954,6552,10950,2097,16970,1699,12829,8289,3208,1792
12/13/14,1100,32673,6507,11142,2108,16870,1711,12044,8432,3239,1794
12/13/14,1200,32276,6364,11216,2089,16652,1725,11370,8401,3224,1687
12/13/14,1300,31750,6305,11126,2048,16261,1711,10857,8287,3155,1715
12/13/14,1400,31316,6258,11040,2002,15822,1701,10499,8238,3104,1658
12/13/14,1500,31249,6124,10850,1948,15598,1661,10259,8145,3047,1632
12/13/14,1600,31584,6196,10699,1928,15492,1688,10316,8127,3014,1607
12/13/14,1700,33322,6415,10761,1946,15738,1760,10865,8224,3080,1651
12/13/14,1800,35525,6752,11493,2061,16538,1825,11930,8663,3223,1685
12/13/14,1900,35541,6706,11930,2065,16519,1801,12262,8611,3289,1755
12/13/14,2000,35015,6642,11826,2018,16449,1797,12287,8446,3214,1721
12/13/14,2100,34449,6546,11653,1993,16275,1751,12271,8407,3146,1675
12/13/14,2200,33504,6410,11456,1940,15875,1707,12174,8166,3077,1663
12/13/14,2300,31897,6103,11104,1857,15299,1640,11836,7719,2934,1579
12/13/14,2400,29928,5735,10506,1749,14678,1548,11366,7224,2800,1602
12/12/14,100,29791,5986,11201,2042,16375,1560,10918,7702,3012,1811
12/12/14,200,28791,5878,10646,1998,16035,1525,10707,7505,2955,1844
12/12/14,300,28288,5794,10351,1974,15919,1525,10659,7422,2933,1852
12/12/14,400,28298,5820,10183,1979,16005,1524,10766,7401,2943,1917
12/12/14,500,29041,5946,10217,2033,16265,1552,11166,7544,3039,1960
12/12/14,600,31140,6241,10469,2166,17185,1619,12050,7957,3230,2081
12/12/14,700,34776,6759,11195,2389,18556,1777,13346,8654,3550,2289
12/12/14,800,36605,6994,12275,2511,19330,1880,13813,9227,3739,2326
12/12/14,900,36570,6976,12839,2480,19085,1883,13467,9202,3705,2201
12/12/14,1000,36370,6934,12971,2450,18739,1880,12965,9250,3654,2103
12/12/14,1100,36016,6828,13012,2401,18200,1926,12465,9263,3600,1828
12/12/14,1200,35536,6747,13017,2340,17538,1888,11960,9254,3455,1762
12/12/14,1300,34984,6596,12947,2272,17058,1900,11493,9134,3368,1651
12/12/14,1400,34706,6567,12786,2234,16779,1856,11246,9136,3289,1564
12/12/14,1500,34515,6390,12696,2179,16380,1852,11121,9004,3216,1467
12/12/14,1600,34827,6376,12604,2121,16201,1831,11158,8916,3172,1451
12/12/14,1700,36524,6604,12670,2156,16535,1885,11711,8987,3241,1501
12/12/14,1800,38741,7021,13383,2307,17624,1950,12861,9549,3460,1695
12/12/14,1900,38285,7090,13693,2343,17887,1965,13043,9509,3551,1849
12/12/14,2000,37494,7087,13464,2328,17886,1876,12953,9428,3489,1844
12/12/14,2100,36604,7023,13168,2304,17814,1839,12908,9246,3468,1908
12/12/14,2200,35386,6896,12840,2252,17467,1807,12733,8927,3393,1892
12/12/14,2300,33425,6573,12428,2148,16875,1690,12255,8477,3244,1855
12/12/14,2400,31168,6253,11647,2015,15979,1584,11767,7968,3050,1759
12/11/14,100,29626,6111,10971,2020,15877,1538,10815,7942,3045,1638
12/11/14,200,28757,5963,10429,1969,15651,1515,10701,7655,2968,1614
12/11/14,300,28447,5842,10125,1931,15551,1523,10812,7569,2926,1612
12/11/14,400,28518,5878,9967,1938,15613,1517,11008,7584,2926,1627
12/11/14,500,29338,6181,9939,1996,15952,1530,11534,7588,2992,1702
12/11/14,600,31602,6456,10225,2143,16781,1599,12592,8089,3180,1766
12/11/14,700,35260,7071,11011,2382,18356,1779,13999,8858,3520,1989
12/11/14,800,37015,7298,12198,2514,19124,1855,14474,9365,3695,2000
12/11/14,900,36926,7218,12762,2462,18787,1851,13932,9369,3674,1962
12/11/14,1000,36715,7182,12853,2423,18578,1903,13233,9334,3591,1890
12/11/14,1100,36595,7130,12845,2397,18225,1916,12641,9385,3513,1807
12/11/14,1200,36455,7035,12774,2347,17779,1889,12187,9278,3482,1677
12/11/14,1300,36376,7011,12665,2301,17477,1898,11833,9205,3407,1563
12/11/14,1400,36437,6956,12487,2260,17022,1883,11740,9253,3336,1514
12/11/14,1500,36333,6901,12421,2227,16788,1855,11642,8985,3282,1487
12/11/14,1600,36653,6954,12307,2199,16707,1840,11793,8921,3258,1476
12/11/14,1700,38445,7148,12373,2224,17169,1922,12452,9059,3317,1560
12/11/14,1800,40586,7554,13257,2396,18323,2047,13545,9635,3534,1758
12/11/14,1900,40308,7548,13900,2476,18773,2021,13694,9694,3698,1946
12/11/14,2000,39639,7556,13794,2460,18813,2000,13635,9636,3720,1999
12/11/14,2100,38790,7383,13600,2441,18879,1973,13504,9558,3697,2035
12/11/14,2200,37035,7188,13344,2385,18482,1902,13037,9276,3603,2004
12/11/14,2300,34397,6766,12872,2255,17630,1766,12179,8746,3396,1936
12/11/14,2400,31730,6305,12006,2117,16855,1641,11393,8212,3160,1861
12/10/14,100,27888,5487,10838,1908,14731,1485,10296,7509,2867,1522
12/10/14,200,26913,5370,10289,1846,14396,1492,10140,7279,2762,1514
12/10/14,300,26522,5398,9969,1823,14328,1488,10116,7175,2731,1464
12/10/14,400,26653,5422,9789,1821,14383,1492,10241,7170,2741,1457
12/10/14,500,27471,5572,9810,1862,14741,1481,10684,7339,2799,1523
12/10/14,600,29829,5834,10044,2003,15571,1532,11565,7795,2996,1660
12/10/14,700,33556,6400,10811,2212,17105,1592,12870,8602,3331,1797
12/10/14,800,35274,6617,11943,2358,17926,1770,13248,8988,3499,1855
12/10/14,900,35113,6659,12548,2353,17838,1800,12724,9124,3529,1805
12/10/14,1000,34925,6597,12645,2356,17783,1830,12113,9169,3516,1773
12/10/14,1100,34868,6628,12740,2378,17785,1839,11765,9281,3536,1798
12/10/14,1200,34793,6583,12800,2370,17837,1885,11530,9242,3521,1761
12/10/14,1300,34562,6593,12747,2384,17766,1852,11261,9226,3531,1759
12/10/14,1400,34594,6579,12687,2382,17776,1893,11093,9257,3549,1764
12/10/14,1500,34569,6548,12695,2374,17638,1867,11162,9205,3519,1717
12/10/14,1600,35029,6634,12691,2356,17631,1863,11271,9116,3533,1748
12/10/14,1700,37000,6961,12842,2392,18070,1942,11877,9350,3588,1810
12/10/14,1800,39515,7319,13593,2514,18984,2001,13040,9801,3765,1915
12/10/14,1900,39567,7440,13963,2533,19154,2004,13193,9887,3800,2014
12/10/14,2000,39065,7422,13751,2505,18946,1973,13187,9795,3781,1987
12/10/14,2100,38259,7323,13530,2469,18811,1942,13030,9664,3718,1980
12/10/14,2200,36609,7096,13225,2390,18347,1886,12584,9280,3598,1910
12/10/14,2300,33965,6733,12705,2244,17394,1756,11858,8777,3387,1822
12/10/14,2400,31374,6319,11819,2106,16378,1657,11179,8249,3176,1703
12/09/14,100,29849,5880,10740,1837,15100,1481,10972,7356,2696,1399
12/09/14,200,28859,5760,10158,1770,14775,1456,10788,7118,2623,1384
12/09/14,300,28495,5688,9819,1733,14537,1427,10828,6947,2589,1362
12/09/14,400,28550,5693,9683,1725,14473,1444,10938,6992,2577,1366
12/09/14,500,29304,5804,9675,1763,14697,1440,11367,7099,2649,1386
12/09/14,600,31483,6135,9926,1890,15588,1527,12220,7554,2848,1490
12/09/14,700,34926,6664,10651,2109,16995,1708,13459,8245,3181,1666
12/09/14,800,36945,6874,11792,2247,17592,1750,14014,8849,3345,1730
12/09/14,900,37003,6858,12465,2262,17413,1767,13833,8818,3352,1673
12/09/14,1000,36947,6838,12576,2263,17279,1872,13612,8707,3363,1686
12/09/14,1100,36810,6697,12591,2281,17280,1814,13469,8859,3381,1710
12/09/14,1200,36568,6699,12618,2266,16964,1757,13181,8778,3401,1666
12/09/14,1300,36054,6524,12567,2261,16933,1760,12975,8714,3382,1707
12/09/14,1400,35723,6396,12465,2257,16848,1779,12716,8707,3384,1735
12/09/14,1500,35383,6288,12505,2264,16614,1769,12485,8669,3378,1704
12/09/14,1600,35615,6219,12503,2251,16697,1754,12485,8679,3389,1722
12/09/14,1700,37204,6411,12637,2294,17085,1791,12887,8912,3458,1773
12/09/14,1800,39168,6936,13383,2403,17863,1905,13684,9396,3607,1899
12/09/14,1900,38860,7058,13747,2422,18031,1920,13665,9489,3628,1917
12/09/14,2000,38125,7057,13623,2397,17916,1901,13444,9408,3600,1951
12/09/14,2100,37077,6929,13441,2349,17772,1864,13099,9237,3570,1891
12/09/14,2200,35199,6609,13140,2275,17125,1805,12483,8867,3465,1852
12/09/14,2300,32395,6142,12573,2130,16280,1670,11532,8433,3238,1701
12/09/14,2400,29726,5894,11678,1996,15321,1553,10721,7884,3010,1595
12/08/14,100,28802,5659,10345,1844,14785,1469,10760,7224,2779,1538
12/08/14,200,28218,5604,9863,1810,14580,1457,10622,7160,2696,1510
12/08/14,300,28120,5644,9641,1784,14476,1454,10606,7039,2663,1492
12/08/14,400,28420,5689,9557,1791,14620,1445,10763,7059,2693,1495
12/08/14,500,29475,5882,9579,1847,15001,1474,11180,7226,2761,1551
12/08/14,600,32028,6205,9899,1981,15847,1623,12060,7628,2950,1670
12/08/14,700,35941,6816,10734,2200,17366,1707,13263,8466,3288,1865
12/08/14,800,37784,7076,11889,2333,18195,1817,13635,9014,3470,1877
12/08/14,900,37984,7009,12623,2330,18159,1842,13414,9024,3458,1796
12/08/14,1000,37953,6967,12742,2332,17911,1862,13246,9079,3472,1755
12/08/14,1100,37781,6903,12859,2325,17780,1846,13075,9060,3429,1733
12/08/14,1200,37504,6849,12926,2289,17578,1843,12884,9063,3369,1668
12/08/14,1300,37152,6803,12891,2260,17418,1809,12728,8912,3321,1598
12/08/14,1400,37053,6727,12843,2221,17233,1812,12600,8816,3258,1583
12/08/14,1500,36862,6695,12809,2197,17007,1774,12560,8746,3250,1547
12/08/14,1600,37133,6721,12793,2188,17066,1793,12765,8704,3262,1520
12/08/14,1700,38963,6967,12963,2216,17349,1831,13368,8845,3330,1539
12/08/14,1800,41198,7313,13562,2346,18182,1966,14109,9482,3519,1674
12/08/14,1900,41051,7384,13812,2366,18406,1943,14149,9572,3563,1765
12/08/14,2000,40352,7349,13603,2330,18387,1918,13886,9401,3513,1792
12/08/14,2100,39333,7237,13360,2290,18161,1854,13651,9298,3446,1770
12/08/14,2200,37413,6966,13087,2205,17643,1808,13042,8890,3329,1715
12/08/14,2300,34560,6608,12522,2066,16666,1677,12211,8376,3103,1626
12/08/14,2400,31757,6199,11607,1920,15737,1553,11459,7702,2873,1501
12/07/14,100,26587,5262,10463,1772,13874,1442,9136,7100,2809,1489
12/07/14,200,25671,5131,9963,1709,13521,1397,9026,6833,2713,1458
12/07/14,300,25281,5095,9581,1672,13446,1367,9013,6715,2675,1428
12/07/14,400,25241,5116,9453,1670,13450,1363,9111,6614,2667,1439
12/07/14,500,25570,5189,9372,1688,13634,1376,9397,6665,2676,1464
12/07/14,600,26444,5307,9396,1737,13898,1401,9849,6752,2735,1483
12/07/14,700,27793,5478,9604,1802,14410,1457,10412,6930,2847,1544
12/07/14,800,28874,5786,9862,1889,14930,1487,11037,7207,2961,1628
12/07/14,900,29892,5888,9976,1927,15401,1522,11503,7388,3043,1725
12/07/14,1000,30236,5910,10181,1956,15493,1547,11596,7470,3071,1715
12/07/14,1100,30031,5791,10432,1933,15132,1555,11404,7606,3060,1644
12/07/14,1200,29610,5663,10487,1903,14840,1540,11107,7499,3012,1505
12/07/14,1300,29269,5570,10473,1884,14611,1533,10862,7495,2970,1459
12/07/14,1400,28970,5449,10491,1854,14272,1531,10684,7438,2894,1427
12/07/14,1500,28925,5421,10507,1846,14125,1531,10541,7324,2877,1397
12/07/14,1600,29507,5410,10607,1850,14117,1545,10649,7440,2861,1393
12/07/14,1700,31809,5762,10861,1909,14739,1609,11251,7775,2955,1475
12/07/14,1800,35098,6390,11783,2090,16125,1761,12515,8613,3234,1661
12/07/14,1900,35734,6503,12348,2169,16700,1776,12824,8698,3372,1736
12/07/14,2000,35765,6579,12379,2174,16863,1771,12940,8695,3372,1799
12/07/14,2100,35491,6563,12351,2155,16950,1798,12852,8625,3345,1832
12/07/14,2200,34246,6428,12144,2099,16486,1764,12442,8306,3260,1778
12/07/14,2300,32219,6087,11733,1998,15907,1681,11751,7982,3098,1680
12/07/14,2400,30171,5829,11013,1904,15196,1563,11163,7559,2916,1585
12/06/14,100,27258,5167,10541,1713,13626,1418,9429,7213,2661,1171
12/06/14,200,26142,4969,9952,1637,13198,1369,9104,6912,2550,1117
12/06/14,300,25541,4897,9587,1598,12963,1340,8948,6688,2493,1085
12/06/14,400,25213,4877,9438,1590,12734,1320,8905,6730,2478,1097
12/06/14,500,25351,4866,9383,1610,12934,1329,8972,6747,2496,1060
12/06/14,600,26086,4997,9472,1667,13131,1359,9273,6919,2586,1049
12/06/14,700,27372,5180,9783,1761,13714,1409,9720,7293,2712,1130
12/06/14,800,28606,5466,10314,1876,14254,1475,10170,7586,2892,1241
12/06/14,900,30001,5658,10756,1969,14729,1547,10594,7776,3037,1334
12/06/14,1000,31118,5812,11031,2040,15146,1599,10847,7999,3154,1409
12/06/14,1100,31506,5930,11251,2081,15336,1630,10840,8145,3215,1474
12/06/14,1200,31604,5945,11281,2070,15361,1642,10670,8179,3252,1514
12/06/14,1300,31471,5877,11125,2026,15250,1645,10552,8068,3200,1531
12/06/14,1400,31157,5865,10930,1979,15168,1635,10394,8015,3139,1551
12/06/14,1500,30988,5822,10719,1938,15009,1622,10255,7950,3126,1543
12/06/14,1600,31067,5829,10697,1933,15008,1629,10344,7815,3115,1588
12/06/14,1700,32448,6000,10752,2007,15337,1669,10697,8009,3174,1619
12/06/14,1800,33658,6249,11613,2121,16004,1741,11193,8573,3355,1685
12/06/14,1900,33395,6247,12233,2133,16169,1759,11071,8655,3374,1719
12/06/14,2000,32844,6166,12192,2098,16044,1740,10944,8558,3310,1708
12/06/14,2100,32285,6130,12063,2067,15907,1717,10739,8493,3259,1692
12/06/14,2200,31414,5967,11913,2016,15606,1677,10469,8223,3182,1677
12/06/14,2300,29923,5698,11619,1946,15047,1596,10050,7868,3080,1609
12/06/14,2400,28234,5395,11101,1852,14468,1527,9592,7417,2928,1571
12/05/14,100,28295,5579,10859,1909,14760,1530,9809,7800,2948,1414
12/05/14,200,27401,5417,10271,1844,14271,1512,9531,7464,2834,1395
12/05/14,300,27066,5341,9934,1805,14086,1472,9456,7389,2769,1350
12/05/14,400,27118,5400,9711,1800,14065,1435,9540,7378,2781,1333
12/05/14,500,27853,5526,9676,1830,14301,1470,9872,7486,2830,1356
12/05/14,600,30093,5814,9926,1947,14930,1555,10619,7845,2983,1438
12/05/14,700,33690,6340,10619,2165,16326,1700,11951,8425,3295,1616
12/05/14,800,35359,6584,11768,2290,17149,1789,12429,8885,3473,1645
12/05/14,900,35272,6517,12346,2273,17009,1818,12217,8915,3473,1578
12/05/14,1000,35208,6537,12445,2271,16898,1817,12003,9008,3450,1517
12/05/14,1100,35134,6521,12579,2282,17039,1857,11822,8989,3496,1519
12/05/14,1200,35004,6482,12597,2254,16807,1844,11598,8965,3473,1458
12/05/14,1300,34699,6428,12525,2251,16693,1842,11351,8813,3429,1422
12/05/14,1400,34526,6373,12375,2233,16592,1835,11249,8713,3396,1399
12/05/14,1500,34394,6348,12218,2182,16343,1823,11217,8622,3373,1388
12/05/14,1600,34701,6336,12178,2144,16095,1811,11358,8590,3320,1354
12/05/14,1700,36229,6508,12149,2167,16300,1851,11776,8706,3340,1404
12/05/14,1800,37394,6691,12867,2252,16844,1883,12386,9103,3454,1462
12/05/14,1900,36812,6622,13207,2224,16711,1832,12167,9100,3430,1508
12/05/14,2000,35890,6494,13024,2184,16484,1787,11937,8873,3354,1450
12/05/14,2100,34891,6408,12801,2116,16175,1742,11637,8668,3288,1448
12/05/14,2200,33473,6146,12444,2072,15797,1684,11186,8449,3213,1366
12/05/14,2300,31409,5776,12077,1965,15142,1599,10609,8090,3050,1315
12/05/14,2400,29094,5456,11363,1822,14248,1504,9962,7540,2838,1210
12/04/14,100,27747,5639,11043,2014,15064,1524,9179,7780,3067,1685
12/04/14,200,26965,5507,10522,1960,14824,1472,9077,7589,3004,1658
12/04/14,300,26748,5482,10226,1932,14736,1473,9113,7486,2959,1624
12/04/14,400,26871,5538,10111,1928,14817,1468,9339,7483,2955,1633
12/04/14,500,27839,5633,10118,1961,15096,1499,9880,7601,3016,1658
12/04/14,600,30333,6004,10382,2092,15822,1630,10912,8012,3210,1746
12/04/14,700,34268,6624,11142,2303,17329,1766,12370,8769,3490,1930
12/04/14,800,35821,6832,12301,2431,18058,1811,12861,9211,3624,1932
12/04/14,900,35250,6748,12756,2399,17884,1837,12576,9168,3647,1878
12/04/14,1000,34433,6630,12747,2402,17741,1858,12243,9091,3641,1849
12/04/14,1100,33772,6527,12617,2403,17623,1846,11847,9146,3644,1834
